Remicade,Juvenile Idiopathic Arthritis
Remicade,Behcet's Disease
Bystolic,High Blood Pressure
Bystolic,Mitral Valve Prolapse
Acetaminophen / codeine,Pain
Acetaminophen / codeine,Cough
Acetaminophen / codeine,Osteoarthritis
Melatonin,Insomnia
Melatonin,Not Listed / Othe
Indomethacin,"Gout, Acute"
Indomethacin,Pain
Indomethacin,Cluster Headaches
Indomethacin,Ankylosing Spondylitis
Indomethacin,Back Pain
Indomethacin,Osteoarthritis
Indomethacin,Rheumatoid Arthritis
Indomethacin,Bursitis
Indomethacin,Not Listed / Othe
Indomethacin,zen Shoulde
Avelox,Sinusitis
Avelox,Pneumonia
Avelox,Bronchitis
Avelox,Bacterial Infection
Avelox,Prostatitis
Avelox,Intraabdominal Infection
Avelox,Skin and Structure Infection
Movantik,"Constipation, Drug Induced"
Movantik,Opioid-Induced Constipation
Movantik,"Constipation, Chronic"
Levomilnacipran,Major Depressive Disorde
Levomilnacipran,Depression
Dexmethylphenidate,ADHD
Dexmethylphenidate,Auditory Processing Disorde
Naloxegol,"Constipation, Drug Induced"
Naloxegol,Opioid-Induced Constipation
Naloxegol,"Constipation, Chronic"
Magnesium hydroxide,Constipation
Magnesium hydroxide,Indigestion
Magnesium hydroxide,Acne
Reglan,Migraine
Reglan,Nausea/Vomiting
Reglan,Gastroparesis
Reglan,GERD
Reglan,Lactation Augmentation
Reglan,"Nausea/Vomiting, Postoperative"
Hydrocodone,Pain
Hydrocodone,Not Listed / Othe
Euflexxa,Osteoarthritis
Monistat 3-Day Combination Pack,Vaginal Yeast Infection
Lortab,Pain
Lortab,Back Pain
Lortab,Rheumatoid Arthritis
Lortab,Cough
Acyclovir,Herpes Simplex
Acyclovir,Cold Sores
Acyclovir,"Herpes Simplex, Suppression"
Acyclovir,Herpes Zoste
Acyclovir,Mononucleosis
Acyclovir,Not Listed / Othe
Acyclovir,"Herpes Simplex, Mucocutaneous/Immunocompetent Host"
Acyclovir,"Herpes Simplex, Mucocutaneous/Immunocompromised Host"
Dextroamphetamine,ADHD
Dextroamphetamine,Narcolepsy
Dextroamphetamine,"Sexual Dysfunction, SSRI Induced"
Dextroamphetamine,atigue
Dextroamphetamine,Hypersomnia
Hylan g-f 20,Osteoarthritis
Pramipexole,Restless Legs Syndrome
Pramipexole,Parkinson's Disease
Pramipexole,Periodic Limb Movement Disorde
Pramipexole,Not Listed / Othe
Mirabegron,Overactive Bladde
Mirabegron,Urinary Incontinence
Differin,Acne
Lidocaine,Pain
Lidocaine,Neuropathic Pain
Lidocaine,Hemorrhoids
Lidocaine,Anesthesia
Lidocaine,Postherpetic Neuralgia
Lidocaine,Sunburn
Lidocaine,Costochondritis
Lidocaine,"Burns, External"
Lidocaine,Manscaping Pain
Brexpiprazole,Major Depressive Disorde
Brexpiprazole,Depression
Brexpiprazole,Schizophrenia
Brexpiprazole,Not Listed / Othe
Celebrex,Osteoarthritis
Celebrex,Pain
Celebrex,Rheumatoid Arthritis
Celebrex,Period Pain
Celebrex,Ankylosing Spondylitis
Esomeprazole,GERD
Esomeprazole,Barrett's Esophagus
Esomeprazole,Erosive Esophagitis
Esomeprazole,NSAID-Induced Gastric Ulce
Esomeprazole,Not Listed / Othe
Esomeprazole,Helicobacter Pylori Infection
Esomeprazole,Duodenal Ulcer Prophylaxis
Pantoprazole,GERD
Pantoprazole,Stomach Ulce
Pantoprazole,Erosive Esophagitis
Pantoprazole,Barrett's Esophagus
Pantoprazole,Duodenal Ulce
Pantoprazole,Gastritis/Duodenitis
Pantoprazole,Helicobacter Pylori Infection
Pantoprazole,Peptic Ulce
Pantoprazole,Stress Ulcer Prophylaxis
Relpax,Migraine
Synthroid,Underactive Thyroid
Synthroid,"Hypothyroidism, After Thyroid Removal"
Synthroid,Hashimoto's disease
Synthroid,Myxedema Coma
Phendimetrazine,Obesity
Phendimetrazine,Not Listed / Othe
Cyproheptadine,Anorexia
Cyproheptadine,Migraine
Cyproheptadine,Allergic Reactions
Cyproheptadine,ailure to Thrive
Cyproheptadine,Not Listed / Othe
Cyproheptadine,Cluster Headaches
Cyproheptadine,Urticaria
Cyproheptadine,"Sexual Dysfunction, SSRI Induced"
Singulair,Allergic Rhinitis
Singulair,Asthma
Singulair,"Asthma, Maintenance"
Singulair,COPD
Ocella,Birth Control
Ocella,Menstrual Disorders
Ocella,Acne
Ocella,Polycystic Ovary Syndrome
Ocella,Premenstrual Dysphoric Disorde
Eluxadoline,Irritable Bowel Syndrome
Campral,Alcohol Dependence
Vicodin,Pain
Vicodin,Back Pain
Vicodin,Rheumatoid Arthritis
Vicodin,Cough
Vardenafil,Erectile Dysfunction
Chlordiazepoxide,Alcohol Withdrawal
Chlordiazepoxide,Anxiety
Chlordiazepoxide,Light Sedation
Chlordiazepoxide,Opiate Withdrawal
Viberzi,Irritable Bowel Syndrome
Omeprazole,GERD
Omeprazole,Indigestion
Omeprazole,Erosive Esophagitis
Omeprazole,Stomach Ulce
Omeprazole,Barrett's Esophagus
Omeprazole,Duodenal Ulce
Omeprazole,Helicobacter Pylori Infection
Omeprazole,Multiple Endocrine Adenomas
Omeprazole,Gastritis/Duodenitis
Omeprazole,Zollinger-Ellison Syndrome
Cryselle,Birth Control
Cryselle,Abnormal Uterine Bleeding
Cryselle,Endometriosis
Blisovi 24 Fe,Birth Control
Fioricet,Headache
Voltaren,Pain
Voltaren,Osteoarthritis
Voltaren,Back Pain
Voltaren,Rheumatoid Arthritis
Voltaren,Ankylosing Spondylitis
Voltaren,Sciatica
Voltaren,Muscle Pain
Voltaren,Period Pain
Voltaren,zen Shoulde
Albuterol,"Asthma, acute"
Albuterol,"Asthma, Maintenance"
Albuterol,"COPD, Maintenance"
Albuterol,"COPD, Acute"
Albuterol,Bronchiectasis
Albuterol,Bronchospasm Prophylaxis
Ivermectin,Rosacea
Ivermectin,Head Lice
Ivermectin,Scabies
Ivermectin,Ascariasis
Acetaminophen / aspirin / caffeine,Migraine
Acetaminophen / aspirin / caffeine,Pain/Feve
Acetaminophen / aspirin / caffeine,Osteoarthritis
Nicotine,Smoking Cessation
Nicotine,Not Listed / Othe
Fetzima,Major Depressive Disorde
Fetzima,Depression
Ibuprofen,Pain
Ibuprofen,Headache
Ibuprofen,Period Pain
Ibuprofen,Back Pain
Ibuprofen,Sciatica
Ibuprofen,Muscle Pain
Ibuprofen,Rheumatoid Arthritis
Ibuprofen,"Gout, Acute"
Ibuprofen,Toothache
Ibuprofen,Not Listed / Othe
Ibuprofen,eve
Ibuprofen,Osteoarthritis
Ibuprofen,Cystic Fibrosis
Ibuprofen,Neck Pain
Ibuprofen,Temporomandibular Joint Disorde
Ibuprofen,zen Shoulde
Ibuprofen,Spondylolisthesis
Ibuprofen,Patent Ductus Arteriosus
Beyaz,Birth Control
Beyaz,Acne
Beyaz,Premenstrual Dysphoric Disorde
Atorvastatin,High Cholesterol
Atorvastatin,Prevention of Cardiovascular Disease
Atorvastatin,"High Cholesterol, Familial Heterozygous"
Atorvastatin,"High Cholesterol, Familial Homozygous"
Diethylpropion,Obesity
Diethylpropion,Not Listed / Othe
Lupron Depot,Endometriosis
Lupron Depot,Uterine Fibroids
Lupron Depot,Prostate Cance
Sronyx,Birth Control
Sronyx,Abnormal Uterine Bleeding
Sronyx,Polycystic Ovary Syndrome
Eletriptan,Migraine
Hyaluronan,Osteoarthritis
MiraLax,Constipation
MiraLax,Bowel Preparation
MiraLax,"Constipation, Acute"
Rivaroxaban,Deep Vein Thrombosis
Rivaroxaban,Pulmonary Embolism
Rivaroxaban,Atrial Fibrillation
Rivaroxaban,"Deep Vein Thrombosis, Recurrent Event"
Rivaroxaban,"Pulmonary Embolism, Recurrent Event"
Rivaroxaban,"Deep Vein Thrombosis, Prophylaxis"
Rivaroxaban,Prevention of Thromboembolism in Atrial Fibrillation
Verapamil,Cluster Headaches
Verapamil,Migraine Prevention
Verapamil,Arrhythmia
Verapamil,Supraventricular Tachycardia
Verapamil,High Blood Pressure
Prepopik,Bowel Preparation
Omalizumab,Urticaria
Omalizumab,"Asthma, Maintenance"
Intuniv,ADHD
Symbicort,"Asthma, Maintenance"
Symbicort,COPD
Symbicort,"COPD, Maintenance"
Rexulti,Major Depressive Disorde
Rexulti,Depression
Rexulti,Schizophrenia
Citric acid / magnesium oxide / sodium picosulfate,Bowel Preparation
Chlorpheniramine / hydrocodone,Cough
Chlorpheniramine / hydrocodone,Cold Symptoms
Chlorpheniramine / hydrocodone,Not Listed / Othe
Delsym,Cough
Dexilant,GERD
Dexilant,Barrett's Esophagus
Dexilant,Erosive Esophagitis
Scopolamine,Motion Sickness
Scopolamine,Nausea/Vomiting
Scopolamine,Parkinsonian Trem
Tranexamic acid,Menorrhagia
Tranexamic acid,Menstrual Disorders
Tranexamic acid,Bleeding Disorde
Tranexamic acid,Melasma
Tranexamic acid,actor IX Deficiency
Anastrozole,Breast Cance
Anastrozole,"Breast Cancer, Metastatic"
Anastrozole,Endometrial Cance
Estarylla,Birth Control
Estarylla,Abnormal Uterine Bleeding
Estarylla,Acne
Mobic,Osteoarthritis
Mobic,Inflammatory Conditions
Mobic,Rheumatoid Arthritis
Mobic,Tendonitis
Mobic,ibromyalgia
Aubra,Birth Control
Nexium,GERD
Nexium,Barrett's Esophagus
Nexium,Erosive Esophagitis
Nexium,NSAID-Induced Gastric Ulce
Nexium,Helicobacter Pylori Infection
Nexium,Duodenal Ulcer Prophylaxis
Librium,Alcohol Withdrawal
Librium,Anxiety
Librium,Light Sedation
Zithromax,Bronchitis
Zithromax,Sinusitis
Zithromax,Chlamydia Infection
Zithromax,Tonsillitis/Pharyngitis
Zithromax,Upper Respiratory Tract Infection
Zithromax,Otitis Media
Zithromax,Pneumonia
Zithromax,Skin or Soft Tissue Infection
Zithromax,Bacterial Infection
Zithromax,Bacterial Endocarditis Prevention
Ustekinumab,Psoriasis
Ustekinumab,Psoriatic Arthritis
Ustekinumab,Crohn's Disease
Mometasone,Allergic Rhinitis
Mometasone,Eczema
Mometasone,Psoriasis
Mometasone,"Asthma, Maintenance"
Mometasone,Atopic Dermatitis
Mometasone,Dermatitis
Mometasone,Sinus Symptoms
Mometasone,Nasal Polyps
Mometasone,Not Listed / Othe
Orthovisc,Osteoarthritis
Myrbetriq,Overactive Bladde
Myrbetriq,Urinary Incontinence
Tegretol,Bipolar Disorde
Tegretol,Trigeminal Neuralgia
Tegretol,Epilepsy
Tegretol,Peripheral Neuropathy
Tegretol,Dystonia
Tegretol,Schizoaffective Disorde
Solifenacin,Overactive Bladde
Solifenacin,Urinary Incontinence
Glatiramer,Multiple Sclerosis
Xarelto,Pulmonary Embolism
Xarelto,Deep Vein Thrombosis
Xarelto,Atrial Fibrillation
Xarelto,"Deep Vein Thrombosis, Prophylaxis"
Xarelto,"Pulmonary Embolism, Recurrent Event"
Xarelto,"Deep Vein Thrombosis, Recurrent Event"
Xarelto,Prevention of Thromboembolism in Atrial Fibrillation
Xarelto,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery
Efinaconazole,"Onychomycosis, Toenail"
Clomipramine,Obsessive Compulsive Disorde
Clomipramine,Depression
Clomipramine,Panic Disorde
Clomipramine,Irritable Bowel Syndrome
Clomipramine,Trichotillomania
Metaxalone,Muscle Spasm
Metaxalone,ibromyalgia
Olmesartan,High Blood Pressure
Olmesartan,Migraine Prevention
Ritalin,ADHD
Ritalin,Narcolepsy
Budesonide / formoterol,moterol)
Budesonide / formoterol,"Asthma, Maintenance"
Clindamycin / tretinoin,Acne
Phillips' Milk of Magnesia,Constipation
Phillips' Milk of Magnesia,Indigestion
Brimonidine,Rosacea
Brimonidine,"Glaucoma, Open Angle"
Hydrochlorothiazide,High Blood Pressure
Hydrochlorothiazide,Nephrocalcinosis
Hydrochlorothiazide,Edema
Doxylamine,Insomnia
Doxylamine,Not Listed / Othe
L-methylfolate,Depression
L-methylfolate,lic Acid Deficiency
L-methylfolate,Borderline Personality Disorde
Monistat 7-Day Combination Pack,Vaginal Yeast Infection
Stelara,Psoriasis
Stelara,Psoriatic Arthritis
Wellbutrin SR,Depression
Wellbutrin SR,Major Depressive Disorde
Wellbutrin SR,ADHD
Wellbutrin SR,Panic Disorde
Efavirenz / emtricitabine / tenofovir,HIV Infection
Efavirenz / emtricitabine / tenofovir,Not Listed / Othe
Efavirenz / emtricitabine / tenofovir,Nonoccupational Exposure
Jublia,"Onychomycosis, Toenail"
Zolmitriptan,Migraine
Zolmitriptan,Not Listed / Othe
Zolmitriptan,Cluster Headaches
Levitra,Erectile Dysfunction
Maxalt,Migraine
Atarax,Anxiety
Atarax,Allergies
Atarax,Sedation
Atarax,Allergic Urticaria
Atarax,Pain
Atarax,Pruritus
Atarax,Nausea/Vomiting
Atarax,Interstitial Cystitis
Copaxone,Multiple Sclerosis
Provera,Abnormal Uterine Bleeding
Provera,Amenorrhea
Provera,Birth Control
Valsartan,High Blood Pressure
Valsartan,Left Ventricular Dysfunction
VESIcare,Overactive Bladde
VESIcare,Urinary Incontinence
Prazosin,Post Traumatic Stress Disorde
Prazosin,Nightmares
Prazosin,High Blood Pressure
Prazosin,Anxiety and Stress
Prazosin,Benign Prostatic Hyperplasia
Prazosin,Raynaud's Syndrome
Fexofenadine,Allergic Rhinitis
Fexofenadine,Urticaria
Fexofenadine,Not Listed / Othe
Axiron,"Hypogonadism, Male"
Phenazopyridine,Dysuria
Phenazopyridine,Interstitial Cystitis
Phenazopyridine,Not Listed / Othe
Jolessa,Birth Control
Jolessa,Abnormal Uterine Bleeding
Jolessa,Polycystic Ovary Syndrome
Jolessa,Endometriosis
Diflucan,Vaginal Yeast Infection
Diflucan,Candidemia
Diflucan,Candida Urinary Tract Infection
Diflucan,Tinea Versicol
Diflucan,"Onychomycosis, Toenail"
Diflucan,Esophageal Candidiasis
Diflucan,Oral Thrush
MS Contin,Pain
MS Contin,Chronic Pain
Acetazolamide,Pseudotumor Cerebri
Acetazolamide,Glaucoma
Acetazolamide,Mountain Sickness / Altitude Sickness
Acetazolamide,Seizure Prevention
Acetazolamide,Epilepsy
Acetazolamide,Hydrocephalus
Acetazolamide,Edema
Lacosamide,Seizures
Letrozole,Breast Cance
Letrozole,"Breast Cancer, Metastatic"
Letrozole,"Breast Cancer, Adjuvant"
Letrozole,emale Infertility
Bismuth subcitrate potassium / metronidazole / tetracycline,Helicobacter Pylori Infection
Carvedilol,High Blood Pressure
Carvedilol,Heart Failure
Carvedilol,Atrial Fibrillation
Carvedilol,Left Ventricular Dysfunction
Carvedilol,Angina
Carvedilol,Not Listed / Othe
Mirapex,Restless Legs Syndrome
Mirapex,Periodic Limb Movement Disorde
Mirapex,Parkinson's Disease
Oxymetazoline,Nasal Congestion
Oxymetazoline,Rosacea
Xolair,"Asthma, Maintenance"
Xolair,Urticaria
Zyrtec,Allergic Rhinitis
Zyrtec,Urticaria
Fluticasone / salmeterol,"Asthma, Maintenance"
Fluticasone / salmeterol,"COPD, Maintenance"
Homatropine / hydrocodone,Cough
Atripla,HIV Infection
Atripla,Nonoccupational Exposure
Phenergan,Nausea/Vomiting
Phenergan,Sedation
Phenergan,Opiate Adjunct
Phenergan,Light Sedation
Phenergan,Motion Sickness
Phenergan,Vertig
Phenergan,Allergic Reactions
Phenergan,Allergic Rhinitis
Silenor,Insomnia
Aleve,Back Pain
Aleve,Pain
Aleve,Period Pain
Aleve,Rheumatoid Arthritis
Aleve,Headache
Aleve,"Gout, Acute"
Aleve,Sciatica
Aleve,Osteoarthritis
Aleve,Juvenile Rheumatoid Arthritis
Aleve,Ankylosing Spondylitis
Aleve,Costochondritis
Aleve,Tendonitis
Simvastatin,High Cholesterol
Simvastatin,"High Cholesterol, Familial Heterozygous"
Simvastatin,"Hyperlipoproteinemia Type IIa, Elevated LDL"
Simvastatin,Cardiovascular Risk Reduction
Naproxen / sumatriptan,Migraine
Nora-Be,Birth Control
Nora-Be,Abnormal Uterine Bleeding
Nora-Be,Endometriosis
Tylenol with Codeine #3,Pain
Tylenol with Codeine #3,Cough
Tylenol with Codeine #3,Osteoarthritis
Diclegis,Nausea/Vomiting of Pregnancy
Opana,Pain
Claravis,Acne
LoSeasonique,Birth Control
LoSeasonique,Abnormal Uterine Bleeding
LoSeasonique,Polycystic Ovary Syndrome
LoSeasonique,Ovarian Cysts
LoSeasonique,Endometriosis
LoSeasonique,Premenstrual Syndrome
Lifitegrast,Dry Eye Disease
Jolivette,Birth Control
Jolivette,Abnormal Uterine Bleeding
Jolivette,Endometriosis
Jolivette,Amenorrhea
Testim,"Hypogonadism, Male"
Xenical,Obesity
Solodyn,Acne
Solodyn,Rosacea
Natalizumab,Multiple Sclerosis
Flecainide,Atrial Fibrillation
Flecainide,Atrial Flutte
Flecainide,Paroxysmal Supraventricular Tachycardia
Flecainide,Ventricular Tachycardia
Flecainide,Supraventricular Tachycardia
Flecainide,Wolff-Parkinson-White Syndrome
Cariprazine,Bipolar Disorde
Cariprazine,Schizophrenia
Aspirin / butalbital / caffeine,Migraine
Aspirin / butalbital / caffeine,Headache
Aspirin / butalbital / caffeine,Pain
Aspirin / butalbital / caffeine,Not Listed / Othe
Silodosin,Benign Prostatic Hyperplasia
Fluorouracil,Keratosis
Fluorouracil,Actinic Keratosis
Fluorouracil,Skin Cance
Fluorouracil,Basal Cell Carcinoma
Fluorouracil,Warts
Mirvaso,Rosacea
Zanaflex,Muscle Spasm
Zanaflex,Cluster Headaches
Lamisil,"Onychomycosis, Toenail"
Lamisil,Tinea Pedis
Lamisil,"Onychomycosis, Fingernail"
Lamisil,Tinea Capitis
Monistat 7,Vaginal Yeast Infection
Rapaflo,Benign Prostatic Hyperplasia
Pylera,Helicobacter Pylori Infection
Opana ER,Pain
Rosuvastatin,High Cholesterol
Rosuvastatin,"High Cholesterol, Familial Heterozygous"
Rosuvastatin,Atherosclerosis
Rosuvastatin,Prevention of Cardiovascular Disease
Rosuvastatin,"High Cholesterol, Familial Homozygous"
Stribild,HIV Infection
Clobetasol,Psoriasis
Clobetasol,Dermatitis
Clobetasol,Atopic Dermatitis
Clobetasol,Lichen Sclerosus
Clobetasol,Lichen Planus
Clobetasol,Dermatological Disorders
Clobetasol,Not Listed / Othe
Clobetasol,Eczema
Zarah,Birth Control
Synvisc-One,Osteoarthritis
Requip,Restless Legs Syndrome
Requip,Periodic Limb Movement Disorde
Requip,Parkinson's Disease
Finasteride,Androgenetic Alopecia
Finasteride,Benign Prostatic Hyperplasia
Luvox,Obsessive Compulsive Disorde
Luvox,Anxiety and Stress
Luvox,Depression
Luvox,Post Traumatic Stress Disorde
Prochlorperazine,Nausea/Vomiting
Prochlorperazine,Anxiety
Prochlorperazine,Hiccups
Skelaxin,Muscle Spasm
Skelaxin,ibromyalgia
Subutex,Opiate Dependence
Subutex,Chronic Pain
Aftera,Emergency Contraception
Plaquenil,Rheumatoid Arthritis
Plaquenil,Systemic Lupus Erythematosus
Plaquenil,Sjogren's Syndrome
Plaquenil,Undifferentiated Connective Tissue Disease
Plaquenil,"Lyme Disease, Arthritis"
Plaquenil,Dermatomyositis
Diltiazem,Atrial Fibrillation
Diltiazem,High Blood Pressure
Diltiazem,Supraventricular Tachycardia
Diltiazem,Atrial Flutte
Diltiazem,Angina Pectoris Prophylaxis
Diltiazem,Not Listed / Othe
Diltiazem,Raynaud's Syndrome
Dexedrine,ADHD
Dexedrine,Narcolepsy
Dexedrine,"Sexual Dysfunction, SSRI Induced"
Dexedrine,Hypersomnia
Mucinex,Cough
Mucinex,ibromyalgia
Mucinex,Bronchitis
Xiidra,Dry Eye Disease
Xyrem,Narcolepsy
Xyrem,ibromyalgia
Xyrem,Cataplexy
Advair Diskus,"Asthma, Maintenance"
Advair Diskus,"COPD, Maintenance"
Doxylamine / pyridoxine,Nausea/Vomiting of Pregnancy
Tussionex Pennkinetic,Cough
Tussionex Pennkinetic,Cold Symptoms
Rituximab,Rheumatoid Arthritis
Rituximab,Non-Hodgkin's Lymphoma
Rituximab,Chronic Lymphocytic Leukemia
Rituximab,Bullous Pemphigoid
Rituximab,cal Segmental Glomerulosclerosis
Rituximab,Wegener's Granulomatosis
Rituximab,Pemphigus
Rituximab,Microscopic polyangiitis
Rituximab,Pemphigoid
Benicar,High Blood Pressure
Benicar,Migraine Prevention
Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation
Dabigatran,Deep Vein Thrombosis
Dabigatran,Pulmonary Embolism
Dabigatran,"Deep Vein Thrombosis, Prophylaxis"
Alprostadil,Erectile Dysfunction
Zyban,Smoking Cessation
Camrese,Birth Control
Treximet,Migraine
Ranitidine,GERD
Ranitidine,Indigestion
Ranitidine,Stomach Ulce
Ranitidine,Erosive Esophagitis
Ranitidine,Eczema
Ranitidine,Gastric Ulcer Maintenance Treatment
Ranitidine,Pathological Hypersecretory Conditions
Ranitidine,Not Listed / Othe
Ranitidine,Duodenal Ulce
Lialda,"Ulcerative Colitis, Active"
Lialda,Ulcerative Colitis
Lialda,Crohn's Disease
Lialda,Ulcerative Proctitis
Lialda,"Ulcerative Colitis, Maintenance"
Microgestin Fe 1.5 / 30,Birth Control
Microgestin Fe 1.5 / 30,Menstrual Disorders
Microgestin Fe 1.5 / 30,Acne
Microgestin Fe 1.5 / 30,Polycystic Ovary Syndrome
Microgestin Fe 1.5 / 30,Abnormal Uterine Bleeding
Zaleplon,Insomnia
Zaleplon,Not Listed / Othe
Denosumab,Osteoporosis
Denosumab,Giant Cell Tumor of Bone
Denosumab,Hypercalcemia of Malignancy
Denosumab,Osteolytic Bone Metastases of Solid Tumors
Sodium oxybate,Narcolepsy
Sodium oxybate,ibromyalgia
Sodium oxybate,Cataplexy
Vimpat,Seizures
Ulipristal,Emergency Contraception
Lansoprazole,GERD
Lansoprazole,Erosive Esophagitis
Lansoprazole,Stomach Ulce
Lansoprazole,Barrett's Esophagus
Lansoprazole,Helicobacter Pylori Infection
Lansoprazole,Gastritis/Duodenitis
Lansoprazole,Aspiration Pneumonia
AndroGel,"Hypogonadism, Male"
Kariva,Birth Control
Insulin glargine,"Diabetes, Type 2"
Insulin glargine,"Diabetes, Type 1"
Acetaminophen / propoxyphene,Pain
Acetaminophen / propoxyphene,Osteoarthritis
Pradaxa,Prevention of Thromboembolism in Atrial Fibrillation
Pradaxa,Deep Vein Thrombosis
Pradaxa,Pulmonary Embolism
Ortho Micronor,Birth Control
Ortho Micronor,Abnormal Uterine Bleeding
Cobicistat / elvitegravir / emtricitabine / tenofovir,HIV Infection
Invega,Schizoaffective Disorde
Invega,Schizophrenia
Invega,Bipolar Disorde
Triumeq,HIV Infection
Vivitrol,Opiate Dependence
Vivitrol,Alcohol Dependence
Zonisamide,Seizures
Zonisamide,Migraine Prevention
Zonisamide,Benign Essential Trem
Deplin,Depression
Deplin,lic Acid Deficiency
Deplin,Borderline Personality Disorde
Budesonide,Ulcerative Colitis
Budesonide,Inflammatory Bowel Disease
Budesonide,"Asthma, Maintenance"
Budesonide,Crohn's Disease
Budesonide,Allergic Rhinitis
Budesonide,Eosinophilic Esophagitis
Budesonide,"Crohn's Disease, Acute"
Budesonide,Autoimmune Hepatitis
Budesonide,"Ulcerative Colitis, Active"
Budesonide,"Crohn's Disease, Maintenance"
Cefuroxime,Sinusitis
Cefuroxime,Urinary Tract Infection
Cefuroxime,Bronchitis
Cefuroxime,Lyme Disease
Cefuroxime,Upper Respiratory Tract Infection
Cefuroxime,Bacterial Infection
Cefuroxime,Pneumonia
Cefuroxime,Tonsillitis/Pharyngitis
Cefuroxime,Otitis Media
Cefuroxime,Skin and Structure Infection
Cefuroxime,Bladder Infection
Cefuroxime,Strep Throat
Vraylar,Bipolar Disorde
Vraylar,Schizophrenia
Phenytoin,Seizures
Phenytoin,Epilepsy
Phenytoin,Neurosurgery
Phenytoin,Anxiety
Phenytoin,Trigeminal Neuralgia
Phenytoin,Not Listed / Othe
Duragesic,Pain
Duragesic,Chronic Pain
Duragesic,Breakthrough Pain
Duragesic,Postoperative Pain
Minoxidil,Alopecia
Minoxidil,Not Listed / Othe
Minoxidil,Women (minoxidil)
Minoxidil,High Blood Pressure
Tysabri,Multiple Sclerosis
Tri-Lo-Sprintec,Birth Control
Tri-Lo-Sprintec,Abnormal Uterine Bleeding
Tri-Lo-Sprintec,Endometriosis
Tri-Lo-Sprintec,Ovarian Cysts
Abacavir / dolutegravir / lamivudine,HIV Infection
Prolia,Osteoporosis
Ceftriaxone,Bacterial Infection
Ceftriaxone,Urinary Tract Infection
Ceftriaxone,Pneumonia
Ceftriaxone,Otitis Media
Ceftriaxone,Bronchitis
Ceftriaxone,"Gonococcal Infection, Uncomplicated"
Ceftriaxone,Lyme Disease
Ceftriaxone,Intraabdominal Infection
Ceftriaxone,"Gonococcal Infection, Disseminated"
Ceftriaxone,Kidney Infections
Ceftriaxone,Pelvic Inflammatory Disease
Ceftriaxone,"Lyme Disease, Neurologic"
Benzaclin,Acne
Rocephin,Urinary Tract Infection
Rocephin,Bacterial Infection
Rocephin,Pneumonia
Rocephin,Otitis Media
Rocephin,"Lyme Disease, Neurologic"
Rocephin,"Gonococcal Infection, Uncomplicated"
Rocephin,Kidney Infections
Rocephin,Intraabdominal Infection
Rocephin,Bronchitis
Rocephin,"Gonococcal Infection, Disseminated"
Rocephin,Joint Infection
Flonase,Rhinitis
Flonase,Allergic Rhinitis
Flonase,Nasal Polyps
Crestor,High Cholesterol
Crestor,Atherosclerosis
Crestor,"High Cholesterol, Familial Heterozygous"
Crestor,"High Cholesterol, Familial Homozygous"
Crestor,Prevention of Cardiovascular Disease
Sitagliptin,"Diabetes, Type 2"
Soolantra,Rosacea
Interferon beta-1a,Multiple Sclerosis
Alli,Obesity
ella,Emergency Contraception
Byetta,"Diabetes, Type 2"
Gilenya,Multiple Sclerosis
Cholestyramine,Irritable Bowel Syndrome
Cholestyramine,Post-Cholecystectomy Diarrhea
Cholestyramine,Crohn's Disease
Cholestyramine,Dumping Syndrome
Cholestyramine,"Hyperlipoproteinemia Type IIa, Elevated LDL"
Cholestyramine,Pruritus of Partial Biliary Obstruction
Cholestyramine,Hyperlipoproteinemia
Cholestyramine,Not Listed / Othe
Tessalon Perles,Cough
Senna,Constipation
Senna,Bowel Preparation
Focalin XR,ADHD
Tiotropium,"COPD, Maintenance"
Portia,Birth Control
Dapagliflozin,"Diabetes, Type 2"
Golimumab,Rheumatoid Arthritis
Golimumab,Ankylosing Spondylitis
Golimumab,Psoriatic Arthritis
Golimumab,Ulcerative Colitis
Doryx,Acne
Doryx,"Lyme Disease, Neurologic"
Doryx,Rosacea
Doryx,Bronchiectasis
Dymista,Allergic Rhinitis
Lyza,Birth Control
Lyza,Abnormal Uterine Bleeding
Blisovi Fe 1 / 20,Birth Control
Breo Ellipta,Asthma
Breo Ellipta,COPD
Breo Ellipta,"Asthma, Maintenance"
Breo Ellipta,"COPD, Maintenance"
Azelaic acid,Rosacea
Azelaic acid,Acne
Fiorinal,Migraine
Fiorinal,Headache
Fiorinal,Pain
Tacrolimus,Atopic Dermatitis
Tacrolimus,"Organ Transplant, Rejection Prophylaxis"
Tacrolimus,Perioral Dermatitis
Tacrolimus,Crohn's Disease
Fluticasone / vilanterol,Asthma
Fluticasone / vilanterol,COPD
Fluticasone / vilanterol,"Asthma, Maintenance"
Fluticasone / vilanterol,"COPD, Maintenance"
Elmiron,Interstitial Cystitis
Elmiron,Bladder Infection
Haloperidol,Psychosis
Haloperidol,Nausea/Vomiting
Haloperidol,Dementia
Haloperidol,Tourette's Syndrome
Haloperidol,Mania
Haloperidol,Aggressive Behavi
Haloperidol,Not Listed / Othe
Haloperidol,ICU Agitation
Sofosbuvir / velpatasvir,Hepatitis C
Disulfiram,Alcohol Dependence
Transderm-Scop,Motion Sickness
Transderm-Scop,Nausea/Vomiting
